Date,Team1,Team2,Map,Event
6/3/22,FATE (16),fnatic (14),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,FATE (13),fnatic (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Tricked (11),Sangal (16),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Sangal (12),Tricked (16),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Tricked (14),Sangal (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Bad News Bears (8),TeamOne (16),ovp  Overpass,Fragadelphia 16
6/3/22,TeamOne (19),Bad News Bears (17),nuke  Nuke,Fragadelphia 16
6/3/22,Strife (25),Carpe Diem (23),ovp  Overpass,Fragadelphia 16
6/3/22,Carpe Diem (14),Strife (16),mrg  Mirage,Fragadelphia 16
6/3/22,Strife (12),Carpe Diem (16),vtg  Vertigo,Fragadelphia 16
6/3/22,FATE (16),KOVA (13),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Tricked (16),premghouls (5),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,ONYX (13),SKADE (16),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Sangal (16),Temperate (11),ovp  Overpass,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,MONKE (7),GamerLegion (16),mrg  Mirage,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Anonymo (16),Apeks (11),anc  Ancient,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,Nemiga (5),Eternal Fire (16),vtg  Vertigo,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,fnatic (16),Wisla Krakow (5),inf  Inferno,PGL Major Antwerp 2022 Europe RMR Open Qualifier 4
6/3/22,NLG (16),EPIC DUDES (9),ovp  Overpass,ANATY Invitational 2022
6/3/22,NLG (16),EPIC DUDES (9),nuke  Nuke,ANATY Invitational 2022
6/3/22,EPIC DUDES (16),NLG (14),d2  Dust2,ANATY Invitational 2022
6/3/22,BIG Academy (8),ALTERNATE aTTaX (16),inf  Inferno,ANATY Invitational 2022
6/3/22,BIG Academy (10),ALTERNATE aTTaX (16),ovp  Overpass,ANATY Invitational 2022
