Date,Team1,Team2,Map,Event
27/8/22,B4 (12),Isurus (16),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 3
27/8/22,Isurus (6),B4 (16),anc  Ancient,IEM Road to Rio 2022 South America Open Qualifier 3
27/8/22,B4 (16),Sharks (8),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 3
27/8/22,WINDINGO (19),Corinthians (22),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 3
27/8/22,Isurus (19),ODDIK (17),ovp  Overpass,IEM Road to Rio 2022 South America Open Qualifier 3
27/8/22,ARCTIC (16),Paquetá (14),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,ODDIK (16),Fluxo (4),anc  Ancient,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Stars Horizon (8),Isurus (16),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Meta (20),B4 (22),anc  Ancient,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Sharks (16),Case (12),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,The Union (16),WINDINGO (19),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,ARCTIC (16),Furious (8),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Corinthians (16),Daotsu (9),ovp  Overpass,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Los Grandes (10),Paquetá (16),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 3
26/8/22,Vitality (16),G2 (6),inf  Inferno,BLAST Premier Fall Groups 2022
26/8/22,G2 (16),Vitality (5),nuke  Nuke,BLAST Premier Fall Groups 2022
26/8/22,Vitality (16),G2 (4),vtg  Vertigo,BLAST Premier Fall Groups 2022
26/8/22,Sharks (8),Isurus (16),nuke  Nuke,CCT South America Series 1
26/8/22,Isurus (16),Sharks (2),mrg  Mirage,CCT South America Series 1
26/8/22,Ninjas in Pyjamas (17),Liquid (19),mrg  Mirage,BLAST Premier Fall Groups 2022
26/8/22,Liquid (16),Ninjas in Pyjamas (13),ovp  Overpass,BLAST Premier Fall Groups 2022
26/8/22,PALOMA (14),Enterprise (16),inf  Inferno,CCT Central Europe Series 1
26/8/22,Enterprise (7),PALOMA (16),nuke  Nuke,CCT Central Europe Series 1
26/8/22,paiN (16),Daotsu (14),d2  Dust2,CCT South America Series 1
26/8/22,Daotsu (3),paiN (16),nuke  Nuke,CCT South America Series 1
26/8/22,FaZe (11),OG (16),inf  Inferno,BLAST Premier Fall Groups 2022
26/8/22,OG (9),FaZe (16),mrg  Mirage,BLAST Premier Fall Groups 2022
26/8/22,FaZe (10),OG (16),anc  Ancient,BLAST Premier Fall Groups 2022
26/8/22,KOVA (16),EYEBALLERS (8),anc  Ancient,CCT Central Europe Series 1
26/8/22,KOVA (16),EYEBALLERS (11),inf  Inferno,CCT Central Europe Series 1
26/8/22,EYEBALLERS (16),KOVA (1),vtg  Vertigo,CCT Central Europe Series 1
26/8/22,Sampi (7),X (16),inf  Inferno,CCT Central Europe Series 1
26/8/22,X (16),Sampi (8),d2  Dust2,CCT Central Europe Series 1
25/8/22,SWS (6),00NATION (16),nuke  Nuke,CCT South America Series 1
25/8/22,00NATION (16),SWS (6),inf  Inferno,CCT South America Series 1
25/8/22,Stars Horizon (13),9z (16),d2  Dust2,CCT South America Series 1
25/8/22,9z (16),Stars Horizon (2),ovp  Overpass,CCT South America Series 1
25/8/22,Tricked (22),Monte (19),nuke  Nuke,CCT Central Europe Series 1
25/8/22,Monte (12),Tricked (16),vtg  Vertigo,CCT Central Europe Series 1
25/8/22,Tricked (4),Monte (16),mrg  Mirage,CCT Central Europe Series 1
25/8/22,G2 (16),BIG (7),d2  Dust2,BLAST Premier Fall Groups 2022
25/8/22,G2 (16),BIG (8),vtg  Vertigo,BLAST Premier Fall Groups 2022
25/8/22,The Union (12),Fluxo (16),anc  Ancient,CCT South America Series 1
25/8/22,The Union (16),Fluxo (3),vtg  Vertigo,CCT South America Series 1
25/8/22,Fluxo (16),The Union (3),inf  Inferno,CCT South America Series 1
25/8/22,Enterprise (11),Aurora (16),ovp  Overpass,CCT Central Europe Series 1
25/8/22,Aurora (28),Enterprise (26),mrg  Mirage,CCT Central Europe Series 1
25/8/22,Ninjas in Pyjamas (16),Evil Geniuses (11),inf  Inferno,BLAST Premier Fall Groups 2022
25/8/22,Evil Geniuses (16),Ninjas in Pyjamas (7),ovp  Overpass,BLAST Premier Fall Groups 2022
25/8/22,Ninjas in Pyjamas (16),Evil Geniuses (7),nuke  Nuke,BLAST Premier Fall Groups 2022
