Date,Team1,Team2,Map,Event
18/1/23,Hello Kitten (13),Rooster (16),nuke  Nuke,ESL Pro League Season 17 Conference Oceania
18/1/23,Rooster (16),Hello Kitten (7),mrg  Mirage,ESL Pro League Season 17 Conference Oceania
18/1/23,Flamengo (22),Meta (18),anc  Ancient,ESL Pro League Season 17 Conference South America Open Qualifier
18/1/23,Flamengo (16),Meta (7),mrg  Mirage,ESL Pro League Season 17 Conference South America Open Qualifier
18/1/23,Meta (16),Flamengo (13),inf  Inferno,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,Flamengo (16),Fluxo (11),inf  Inferno,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,Meta (16),Paquetá (5),nuke  Nuke,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,RED Canids (11),Meta (16),anc  Ancient,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,O PLANO (14),Flamengo (16),nuke  Nuke,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,TropiCaos (12),Paquetá (16),ovp  Overpass,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,Fluxo (16),Furious (9),mrg  Mirage,ESL Pro League Season 17 Conference South America Open Qualifier
17/1/23,ALTERNATE aTTaX (16),Partizan (8),vtg  Vertigo,CCT South Europe Series 2
17/1/23,ALTERNATE aTTaX (14),Partizan (16),anc  Ancient,CCT South Europe Series 2
17/1/23,ALTERNATE aTTaX (19),Partizan (17),inf  Inferno,CCT South Europe Series 2
17/1/23,9INE (12),FORZE (16),ovp  Overpass,ESL Pro League Season 17 Conference Europe
17/1/23,9INE (16),FORZE (9),mrg  Mirage,ESL Pro League Season 17 Conference Europe
17/1/23,FORZE (16),9INE (13),nuke  Nuke,ESL Pro League Season 17 Conference Europe
17/1/23,Endpoint (13),SAW (16),vtg  Vertigo,ESL Pro League Season 17 Conference Europe
17/1/23,Endpoint (12),SAW (16),nuke  Nuke,ESL Pro League Season 17 Conference Europe
17/1/23,SAW (14),Endpoint (16),inf  Inferno,ESL Pro League Season 17 Conference Europe
17/1/23,Apeks (11),Monte (16),anb  Anubis,ESL Challenger League Season 44 Europe
17/1/23,Monte (9),Apeks (16),anc  Ancient,ESL Challenger League Season 44 Europe
17/1/23,Apeks (9),Monte (16),mrg  Mirage,ESL Challenger League Season 44 Europe
17/1/23,EYEBALLERS (8),ex-Finest (16),vtg  Vertigo,ESL Challenger League Season 44 Europe
17/1/23,ex-Finest (19),EYEBALLERS (16),inf  Inferno,ESL Challenger League Season 44 Europe
17/1/23,Babos (7),Case (16),anb  Anubis,ESL Pro League Season 17 Conference Europe
17/1/23,Case (16),Babos (10),inf  Inferno,ESL Pro League Season 17 Conference Europe
17/1/23,Juggernauts (12),GODSENT (16),mrg  Mirage,CCT South Europe Series 2
17/1/23,GODSENT (16),Juggernauts (2),inf  Inferno,CCT South Europe Series 2
17/1/23,Juggernauts (16),GODSENT (12),nuke  Nuke,CCT South Europe Series 2
17/1/23,Eternal Fire (16),Partizan (13),anb  Anubis,ESL Pro League Season 17 Conference Europe
17/1/23,Eternal Fire (16),Partizan (13),inf  Inferno,ESL Pro League Season 17 Conference Europe
17/1/23,Falcons (6),Sprout (16),anc  Ancient,ESL Pro League Season 17 Conference Europe
17/1/23,Sprout (16),Falcons (9),inf  Inferno,ESL Pro League Season 17 Conference Europe
17/1/23,Astralis Talent (6),Young Ninjas (16),inf  Inferno,Elisa Invitational Winter 2023 Contenders
17/1/23,ECLOT (16),GODSENT (10),inf  Inferno,Elisa Invitational Winter 2023 Contenders
17/1/23,IKLA (12),los kogutos (16),anc  Ancient,European Pro League Season 5
17/1/23,los kogutos (9),IKLA (16),mrg  Mirage,European Pro League Season 5
17/1/23,IKLA (13),los kogutos (16),vtg  Vertigo,European Pro League Season 5
17/1/23,Tricked (7),Aurora (16),mrg  Mirage,CCT South Europe Series 2
17/1/23,Aurora (16),Tricked (12),nuke  Nuke,CCT South Europe Series 2
17/1/23,EYEBALLERS (16),ECSTATIC (4),mrg  Mirage,Elisa Invitational Winter 2023 Contenders
17/1/23,Hello Kitten (16),VERTEX (9),ovp  Overpass,ESL Pro League Season 17 Conference Oceania Open Qualifier
17/1/23,Hello Kitten (3),VERTEX (16),nuke  Nuke,ESL Pro League Season 17 Conference Oceania Open Qualifier
17/1/23,VERTEX (14),Hello Kitten (16),mrg  Mirage,ESL Pro League Season 17 Conference Oceania Open Qualifier
17/1/23,Partizan (16),Falcons (6),vtg  Vertigo,Elisa Invitational Winter 2023 Contenders
17/1/23,Apeks (16),HONORIS (5),vtg  Vertigo,CCT South Europe Series 2
17/1/23,HONORIS (6),Apeks (16),anb  Anubis,CCT South Europe Series 2
17/1/23,Viperio (10),iNation (16),ovp  Overpass,European Pro League Season 5
17/1/23,Viperio (14),iNation (16),anb  Anubis,European Pro League Season 5
