Date,Team1,Team2,Map,Event
5/11/22,SINNERS (16),ECLOT (14),anc  Ancient,Tipsport Czech Championship 2022
4/11/22,OG Academy (8),MOUZ NXT (16),ovp  Overpass,MistGames Heroes of Tomorrow Fall 2022
4/11/22,MOUZ NXT (16),OG Academy (13),inf  Inferno,MistGames Heroes of Tomorrow Fall 2022
4/11/22,eSuba (16),Entropiq Prague (2),nuke  Nuke,Tipsport Czech Championship 2022
4/11/22,Entropiq Prague (8),eSuba (16),mrg  Mirage,Tipsport Czech Championship 2022
4/11/22,Eternal Fire Academy (16),Flames Ascent (4),mrg  Mirage,MistGames Heroes of Tomorrow Fall 2022
4/11/22,Flames Ascent (8),Eternal Fire Academy (16),d2  Dust2,MistGames Heroes of Tomorrow Fall 2022
4/11/22,Eternal Fire Academy (6),Flames Ascent (16),ovp  Overpass,MistGames Heroes of Tomorrow Fall 2022
4/11/22,SINNERS (16),Cryptova (12),inf  Inferno,Tipsport Czech Championship 2022
4/11/22,Cryptova (16),SINNERS (10),vtg  Vertigo,Tipsport Czech Championship 2022
4/11/22,SINNERS (16),Cryptova (5),anc  Ancient,Tipsport Czech Championship 2022
3/11/22,9z (14),fnatic (16),nuke  Nuke,IEM Rio Major 2022 Challengers Stage
3/11/22,fnatic (16),9z (11),mrg  Mirage,IEM Rio Major 2022 Challengers Stage
3/11/22,Eternal Fire Academy (13),ENCE Academy (16),ovp  Overpass,MistGames Heroes of Tomorrow Fall 2022
3/11/22,ENCE Academy (16),Eternal Fire Academy (11),inf  Inferno,MistGames Heroes of Tomorrow Fall 2022
3/11/22,Eternal Fire Academy (19),ENCE Academy (16),mrg  Mirage,MistGames Heroes of Tomorrow Fall 2022
3/11/22,Cloud9 (16),GamerLegion (13),mrg  Mirage,IEM Rio Major 2022 Challengers Stage
3/11/22,GamerLegion (13),Cloud9 (16),ovp  Overpass,IEM Rio Major 2022 Challengers Stage
3/11/22,fnatic Rising (16),MOUZ NXT (14),inf  Inferno,MistGames Heroes of Tomorrow Fall 2022
3/11/22,MOUZ NXT (11),fnatic Rising (16),vtg  Vertigo,MistGames Heroes of Tomorrow Fall 2022
3/11/22,fnatic Rising (5),MOUZ NXT (16),ovp  Overpass,MistGames Heroes of Tomorrow Fall 2022
3/11/22,OG (8),Vitality (16),d2  Dust2,IEM Rio Major 2022 Challengers Stage
3/11/22,Vitality (6),OG (16),inf  Inferno,IEM Rio Major 2022 Challengers Stage
3/11/22,OG (17),Vitality (19),vtg  Vertigo,IEM Rio Major 2022 Challengers Stage
3/11/22,Disconnected (10),Nouns (16),inf  Inferno,ESL Challenger League Season 43 North America
3/11/22,Disconnected (16),Nouns (14),nuke  Nuke,ESL Challenger League Season 43 North America
3/11/22,Nouns (16),Disconnected (6),d2  Dust2,ESL Challenger League Season 43 North America
2/11/22,FURIA (16),GamerLegion (11),inf  Inferno,IEM Rio Major 2022 Challengers Stage
2/11/22,GamerLegion (9),FURIA (16),vtg  Vertigo,IEM Rio Major 2022 Challengers Stage
2/11/22,Cloud9 (16),Evil Geniuses (11),ovp  Overpass,IEM Rio Major 2022 Challengers Stage
2/11/22,Evil Geniuses (5),Cloud9 (16),d2  Dust2,IEM Rio Major 2022 Challengers Stage
2/11/22,OG Academy (16),Atlantic (13),inf  Inferno,MistGames Heroes of Tomorrow Fall 2022
2/11/22,Atlantic (10),OG Academy (16),d2  Dust2,MistGames Heroes of Tomorrow Fall 2022
2/11/22,OG Academy (12),Atlantic (16),anc  Ancient,MistGames Heroes of Tomorrow Fall 2022
2/11/22,High Space Tigers (13),Genk (16),nuke  Nuke,Kayzr League Fall 2022
2/11/22,Genk (16),High Space Tigers (3),anc  Ancient,Kayzr League Fall 2022
2/11/22,fnatic Rising (12),FORZE (16),mrg  Mirage,ESL Challenger League Season 43 Europe
2/11/22,FORZE (16),fnatic Rising (8),inf  Inferno,ESL Challenger League Season 43 Europe
2/11/22,Entropiq (16),ECSTATIC (3),anc  Ancient,ESL Challenger League Season 43 Europe
2/11/22,ECSTATIC (5),Entropiq (16),d2  Dust2,ESL Challenger League Season 43 Europe
2/11/22,Entropiq (14),ECSTATIC (16),nuke  Nuke,ESL Challenger League Season 43 Europe
2/11/22,SAW (16),ex-Finest (7),vtg  Vertigo,ESL Challenger League Season 43 Europe
2/11/22,ex-Finest (13),SAW (16),nuke  Nuke,ESL Challenger League Season 43 Europe
2/11/22,fnatic (14),Outsiders (16),mrg  Mirage,IEM Rio Major 2022 Challengers Stage
2/11/22,Outsiders (16),fnatic (1),ovp  Overpass,IEM Rio Major 2022 Challengers Stage
2/11/22,Grayhound (12),Vitality (16),mrg  Mirage,IEM Rio Major 2022 Challengers Stage
2/11/22,Vitality (16),Grayhound (6),inf  Inferno,IEM Rio Major 2022 Challengers Stage
2/11/22,VOID (13),Flames Ascent (16),mrg  Mirage,MistGames Heroes of Tomorrow Fall 2022
2/11/22,Flames Ascent (16),VOID (14),d2  Dust2,MistGames Heroes of Tomorrow Fall 2022
2/11/22,IHC (14),OG (16),anc  Ancient,IEM Rio Major 2022 Challengers Stage
